,code,name,c_name
3496,600506,香梨股份,土地流转
3497,600510,黑牡丹,土地流转
3498,600515,海航基础,土地流转
3499,600555,海航创新,土地流转
3500,600598,北大荒,土地流转
3501,600626,申达股份,土地流转
3502,600662,强生控股,土地流转
3503,600675,中华企业,土地流转
3504,600683,京投发展,土地流转
3505,600692,亚通股份,土地流转
3506,600748,上实发展,土地流转
3507,600759,洲际油气,土地流转
3508,601118,海南橡胶,土地流转
3509,601996,丰林集团,土地流转
3510,000009,中国宝安,土地流转
3511,000048,康达尔,土地流转
3512,000055,方大集团,土地流转
3513,000523,广州浪奇,土地流转
3514,000537,广宇发展,土地流转
3515,000620,新华联,土地流转
3516,000715,中兴商业,土地流转
3517,000735,罗 牛 山,土地流转
3518,000736,中交地产,土地流转
3519,000797,中国武夷,土地流转
3520,000979,中弘股份,土地流转
3521,002016,世荣兆业,土地流转
3522,002067,景兴纸业,土地流转
3523,002070,*ST众和,土地流转
3524,002087,新野纺织,土地流转
3525,002170,芭田股份,土地流转
3526,002185,华天科技,土地流转
3527,002366,台海核电,土地流转
3528,002403,爱仕达,土地流转
3529,002556,辉隆股份,土地流转
3530,300021,大禹节水,土地流转
3531,600096,云天化,聚氨酯
3532,600230,沧州大化,聚氨酯
3533,600299,安迪苏,聚氨酯
3534,600309,万华化学,聚氨酯
3535,600339,中油工程,聚氨酯
3536,600426,华鲁恒升,聚氨酯
3537,600618,氯碱化工,聚氨酯
3538,600810,神马股份,聚氨酯
3539,601678,滨化股份,聚氨酯
3540,000584,哈工智能,聚氨酯
3541,000611,天首发展,聚氨酯
3542,000755,*ST三维,聚氨酯
3543,000818,方大化工,聚氨酯
3544,000912,泸天化,聚氨酯
3545,000949,新乡化纤,聚氨酯
3546,000973,佛塑科技,聚氨酯
3547,002014,永新股份,聚氨酯
3548,002061,江山化工,聚氨酯
3549,002064,华峰氨纶,聚氨酯
3550,002165,红 宝 丽,聚氨酯
3551,002246,北化股份,聚氨酯
3552,002254,泰和新材,聚氨酯
3553,002408,齐翔腾达,聚氨酯
3554,002409,雅克科技,聚氨酯
3555,300343,联创互联,聚氨酯
3556,600027,华电国际,生物质能
3557,600191,华资实业,生物质能
3558,600238,海南椰岛,生物质能
3559,600311,荣华实业,生物质能
3560,600371,万向德农,生物质能
3561,600475,华光股份,生物质能
3562,600538,国发股份,生物质能
3563,600598,北大荒,生物质能
3564,600803,新奥股份,生物质能
3565,600835,上海机电,生物质能
3566,000576,广东甘化,生物质能
3567,000601,韶能股份,生物质能
3568,000652,泰达股份,生物质能
3569,000833,贵糖股份,生物质能
3570,000911,南宁糖业,生物质能
3571,000930,中粮生化,生物质能
3572,000939,凯迪生态,生物质能
3573,000966,长源电力,生物质能
3574,002060,粤 水 电,生物质能
3575,002124,天邦股份,生物质能
3576,002234,民和股份,生物质能
3577,002604,龙力生物,生物质能
3578,002616,长青集团,生物质能
3579,002630,华西能源,生物质能
3580,300090,盛运环保,生物质能
3581,300091,金通灵,生物质能
3582,300152,科融环境,生物质能
3583,300153,科泰电源,生物质能
3584,300335,迪森股份,生物质能
3585,600017,日照港,东亚自贸
3586,600190,锦州港,东亚自贸
3587,600241,时代万恒,东亚自贸
3588,600317,营口港,东亚自贸
3589,600350,山东高速,东亚自贸
3590,600735,新华锦,东亚自贸
3591,600798,宁波海运,东亚自贸
3592,601000,唐山港,东亚自贸
3593,601008,连云港,东亚自贸
3594,601880,大连港,东亚自贸
3595,603167,渤海轮渡,东亚自贸
3596,000416,民生控股,东亚自贸
3597,000599,青岛双星,东亚自贸
3598,000679,大连友谊,东亚自贸
3599,000739,普洛药业,东亚自贸
3600,000811,冰轮环境,东亚自贸
3601,000881,中广核技,东亚自贸
3602,002073,软控股份,东亚自贸
3603,002094,青岛金王,东亚自贸
3604,002376,新北洋,东亚自贸
3605,002498,汉缆股份,东亚自贸
3606,002537,海联金汇,东亚自贸
3607,002545,东方铁塔,东亚自贸
3608,002621,三垒股份,东亚自贸
3609,300001,特锐德,东亚自贸
3610,300110,华仁药业,东亚自贸
3611,300183,东软载波,东亚自贸
3612,300208,恒顺众昇,东亚自贸
3613,600146,商赢环球,丝绸之路
3614,600217,中再资环,丝绸之路
3615,600262,北方股份,丝绸之路
3616,600354,敦煌种业,丝绸之路
3617,600425,*ST青松,丝绸之路
3618,600449,宁夏建材,丝绸之路
3619,600509,天富能源,丝绸之路
3620,600545,卓郎智能,丝绸之路
3621,600706,曲江文旅,丝绸之路
3622,600720,祁连山,丝绸之路
3623,600738,兰州民百,丝绸之路
3624,600778,友好集团,丝绸之路
3625,600785,新华百货,丝绸之路
3626,600967,内蒙一机,丝绸之路
3627,600984,建设机械,丝绸之路
3628,000159,国际实业,丝绸之路
3629,000498,山东路桥,丝绸之路
3630,000564,供销大集,丝绸之路
3631,000610,西安旅游,丝绸之路
3632,000635,英 力 特,丝绸之路
3633,000672,上峰水泥,丝绸之路
3634,000721,西安饮食,丝绸之路
3635,000779,三毛派神,丝绸之路
3636,000812,陕西金叶,丝绸之路
3637,000862,银星能源,丝绸之路
3638,000877,天山股份,丝绸之路
3639,000929,兰州黄河,丝绸之路
3640,000982,*ST 中绒,丝绸之路
3641,002207,*ST准油,丝绸之路
3642,002302,西部建设,丝绸之路
3643,002307,北新路桥,丝绸之路
3644,300103,达刚路机,丝绸之路
3645,300345,红宇新材,丝绸之路
3646,600132,重庆啤酒,体育概念
3647,600136,当代明诚,体育概念
3648,600139,西部资源,体育概念
3649,600158,中体产业,体育概念
3650,600257,大湖股份,体育概念
3651,600287,江苏舜天,体育概念
3652,600358,国旅联合,体育概念
3653,600814,杭州解百,体育概念
3654,600826,兰生股份,体育概念
3655,600881,亚泰集团,体育概念
3656,601718,际华集团,体育概念
3657,603555,贵人鸟,体育概念
3658,000558,莱茵体育,体育概念
3659,000599,青岛双星,体育概念
3660,000652,泰达股份,体育概念
3661,000720,新能泰山,体育概念
3662,000839,中信国安,体育概念
3663,002027,分众传媒,体育概念
3664,002052,同洲电子,体育概念
3665,002081,金 螳 螂,体育概念
3666,002098,浔兴股份,体育概念
3667,002105,信隆健康,体育概念
3668,002168,深圳惠程,体育概念
3669,002181,粤 传 媒,体育概念
3670,002395,双象股份,体育概念
3671,002431,棕榈股份,体育概念
3672,002482,广田集团,体育概念
3673,002587,奥拓电子,体育概念
3674,002615,哈尔斯,体育概念
3675,002652,扬子新材,体育概念
3676,002701,奥瑞金,体育概念
3677,002780,三夫户外,体育概念
3678,300005,探路者,体育概念
3679,300043,星辉娱乐,体育概念
3680,300162,雷曼股份,体育概念
3681,300291,华录百纳,体育概念
3682,300389,艾比森,体育概念
3683,300431,暴风集团,体育概念
3684,600037,歌华有线,博彩概念
3685,600138,中青旅,博彩概念
3686,600158,中体产业,博彩概念
3687,600433,冠豪高新,博彩概念
3688,600640,号百控股,博彩概念
3689,600696,*ST匹凸,博彩概念
3690,600770,综艺股份,博彩概念
3691,600823,世茂股份,博彩概念
3692,601216,君正集团,博彩概念
3693,601519,*ST智慧,博彩概念
3694,603000,人民网,博彩概念
3695,000829,天音控股,博彩概念
3696,000851,高鸿股份,博彩概念
3697,000971,高升控股,博彩概念
3698,000981,银亿股份,博彩概念
3699,002072,凯瑞德,博彩概念
3700,002117,东港股份,博彩概念
3701,002181,粤 传 媒,博彩概念
3702,002197,证通电子,博彩概念
3703,002229,鸿博股份,博彩概念
3704,002235,安妮股份,博彩概念
3705,002261,拓维信息,博彩概念
3706,002264,新 华 都,博彩概念
3707,002277,友阿股份,博彩概念
3708,002416,爱施德,博彩概念
3709,002419,天虹股份,博彩概念
3710,002605,姚记扑克,博彩概念
3711,002697,红旗连锁,博彩概念
3712,300028,金亚科技,博彩概念
3713,300033,同花顺,博彩概念
3714,300052,中青宝,博彩概念
3715,300059,东方财富,博彩概念
3716,600059,古越龙山,O2O模式
3717,600122,宏图高科,O2O模式
3718,600138,中青旅,O2O模式
3719,600177,雅戈尔,O2O模式
3720,600251,冠农股份,O2O模式
3721,600280,中央商场,O2O模式
3722,600306,商业城,O2O模式
3723,600319,亚星化学,O2O模式
3724,600327,大东方,O2O模式
3725,600436,片仔癀,O2O模式
3726,600594,益佰制药,O2O模式
3727,600640,号百控股,O2O模式
3728,600645,中源协和,O2O模式
3729,600729,重庆百货,O2O模式
3730,600757,长江传媒,O2O模式
3731,600827,百联股份,O2O模式
3732,600859,王府井,O2O模式
3733,600978,宜华生活,O2O模式
3734,600998,九州通,O2O模式
3735,601010,文峰股份,O2O模式
3736,601801,皖新传媒,O2O模式
3737,601933,永辉超市,O2O模式
3738,603001,奥康国际,O2O模式
3739,603008,喜临门,O2O模式
3740,603369,今世缘,O2O模式
3741,603558,健盛集团,O2O模式
3742,603898,好莱客,O2O模式
3743,000100,TCL 集团,O2O模式
3744,000529,广弘控股,O2O模式
3745,000564,供销大集,O2O模式
3746,000759,中百集团,O2O模式
3747,000785,武汉中商,O2O模式
3748,000826,启迪桑德,O2O模式
3749,000861,海印股份,O2O模式
3750,000882,华联股份,O2O模式
3751,000887,中鼎股份,O2O模式
3752,002005,德豪润达,O2O模式
3753,002024,苏宁云商,O2O模式
3754,002029,七 匹 狼,O2O模式
3755,002069,獐子岛,O2O模式
3756,002081,金 螳 螂,O2O模式
3757,002183,怡 亚 通,O2O模式
3758,002215,诺 普 信,O2O模式
3759,002251,步 步 高,O2O模式
3760,002264,新 华 都,O2O模式
3761,002269,美邦服饰,O2O模式
3762,002271,东方雨虹,O2O模式
3763,002277,友阿股份,O2O模式
3764,002291,星期六,O2O模式
3765,002293,罗莱生活,O2O模式
3766,002310,东方园林,O2O模式
3767,002327,富安娜,O2O模式
3768,002344,海宁皮城,O2O模式
3769,002345,潮宏基,O2O模式
3770,002397,梦洁股份,O2O模式
3771,002419,天虹股份,O2O模式
3772,002425,凯撒文化,O2O模式
3773,002444,巨星科技,O2O模式
3774,002477,雏鹰农牧,O2O模式
3775,002488,金固股份,O2O模式
3776,002503,搜于特,O2O模式
3777,002538,司尔特,O2O模式
3778,002561,徐家汇,O2O模式
3779,002563,森马服饰,O2O模式
3780,002607,亚夏汽车,O2O模式
3781,002656,摩登大道,O2O模式
3782,002697,红旗连锁,O2O模式
3783,300005,探路者,O2O模式
3784,300027,华谊兄弟,O2O模式
3785,300085,银之杰,O2O模式
3786,300131,英唐智控,O2O模式
3787,300177,中海达,O2O模式
3788,300205,天喻信息,O2O模式
3789,300220,金运激光,O2O模式
3790,300232,洲明科技,O2O模式
3791,300244,迪安诊断,O2O模式
3792,300267,尔康制药,O2O模式
3793,600110,诺德股份,特斯拉
3794,600114,东睦股份,特斯拉
3795,600335,国机汽车,特斯拉
3796,600390,五矿资本,特斯拉
3797,600418,江淮汽车,特斯拉
3798,600611,大众交通,特斯拉
3799,600699,均胜电子,特斯拉
3800,600805,悦达投资,特斯拉
3801,600869,智慧能源,特斯拉
3802,600884,杉杉股份,特斯拉
3803,601012,隆基股份,特斯拉
3804,601689,拓普集团,特斯拉
3805,603026,石大胜华,特斯拉
3806,000009,中国宝安,特斯拉
3807,000030,富奥股份,特斯拉
3808,000049,德赛电池,特斯拉
3809,000400,许继电气,特斯拉
3810,000559,万向钱潮,特斯拉
3811,000800,一汽轿车,特斯拉
3812,000839,中信国安,特斯拉
3813,000887,中鼎股份,特斯拉
3814,000969,安泰科技,特斯拉
3815,000970,中科三环,特斯拉
3816,000973,佛塑科技,特斯拉
3817,000988,华工科技,特斯拉
3818,002028,思源电气,特斯拉
3819,002045,国光电器,特斯拉
3820,002048,宁波华翔,特斯拉
3821,002056,横店东磁,特斯拉
3822,002091,江苏国泰,特斯拉
3823,002101,广东鸿图,特斯拉
3824,002121,科陆电子,特斯拉
3825,002156,通富微电,特斯拉
3826,002203,海亮股份,特斯拉
3827,002340,格林美,特斯拉
3828,002384,东山精密,特斯拉
3829,002405,四维图新,特斯拉
3830,002441,众业达,特斯拉
3831,002460,赣锋锂业,特斯拉
3832,002466,天齐锂业,特斯拉
3833,002484,江海股份,特斯拉
3834,002501,利源精制,特斯拉
3835,002510,天汽模,特斯拉
3836,002540,亚太科技,特斯拉
3837,002547,春兴精工,特斯拉
3838,002594,比亚迪,特斯拉
3839,002595,豪迈科技,特斯拉
3840,002635,安洁科技,特斯拉
3841,002664,信质电机,特斯拉
3842,300014,亿纬锂能,特斯拉
3843,300037,新宙邦,特斯拉
3844,300068,南都电源,特斯拉
3845,300088,长信科技,特斯拉
3846,300134,大富科技,特斯拉
3847,300176,鸿特精密,特斯拉
3848,300230,永利股份,特斯拉
3849,300328,宜安科技,特斯拉
3850,300351,永贵电器,特斯拉
3851,600075,新疆天业,生态农业
3852,600143,金发科技,生态农业
3853,600354,敦煌种业,生态农业
3854,600371,万向德农,生态农业
3855,600803,新奥股份,生态农业
3856,000713,丰乐种业,生态农业
3857,000860,顺鑫农业,生态农业
3858,000902,新洋丰,生态农业
3859,000998,隆平高科,生态农业
3860,002041,登海种业,生态农业
3861,002157,正邦科技,生态农业
3862,002170,芭田股份,生态农业
3863,002215,诺 普 信,生态农业
3864,002263,大 东 南,生态农业
3865,002385,大北农,生态农业
3866,002470,金正大,生态农业
3867,002539,云图控股,生态农业
3868,002588,史丹利,生态农业
3869,300087,荃银高科,生态农业
3870,300106,西部牧业,生态农业
3871,300189,神农基因,生态农业
3872,300387,富邦股份,生态农业
3873,600097,开创国际,水域改革
3874,600257,大湖股份,水域改革
3875,600467,好当家,水域改革
3876,000798,中水渔业,水域改革
3877,002069,獐子岛,水域改革
3878,002086,东方海洋,水域改革
3879,002173,创新医疗,水域改革
3880,002447,壹桥股份,水域改革
3881,002696,百洋股份,水域改革
3882,300094,国联水产,水域改革
3883,600089,特变电工,风能
3884,600112,*ST天成,风能
3885,600163,中闽能源,风能
3886,600192,长城电工,风能
3887,600236,桂冠电力,风能
3888,600290,华仪电气,风能
3889,600366,宁波韵升,风能
3890,600396,金山股份,风能
3891,600416,湘电股份,风能
3892,600425,*ST青松,风能
3893,600483,福能股份,风能
3894,600505,西昌电力,风能
3895,600540,*ST新赛,风能
3896,600550,保变电气,风能
3897,600578,京能电力,风能
3898,600583,海油工程,风能
3899,600605,汇通能源,风能
3900,600642,申能股份,风能
3901,600653,申华控股,风能
3902,600744,华银电力,风能
3903,600765,中航重机,风能
3904,600795,国电电力,风能
3905,600818,中路股份,风能
3906,600863,内蒙华电,风能
3907,600864,哈投股份,风能
3908,600875,东方电气,风能
3909,601016,节能风电,风能
3910,601218,吉鑫科技,风能
3911,601558,*ST锐电,风能
3912,601727,上海电气,风能
3913,000027,深圳能源,风能
3914,000507,珠海港,风能
3915,000539,粤电力Ａ,风能
3916,000616,海航投资,风能
3917,000656,金科股份,风能
3918,000720,新能泰山,风能
3919,000767,漳泽电力,风能
3920,000836,鑫茂科技,风能
3921,000862,银星能源,风能
3922,000875,吉电股份,风能
3923,000883,湖北能源,风能
3924,000958,东方能源,风能
3925,000966,长源电力,风能
3926,000970,中科三环,风能
3927,000993,闽东电力,风能
3928,002009,天奇股份,风能
3929,002060,粤 水 电,风能
3930,002080,中材科技,风能
3931,002122,天马股份,风能
3932,002130,沃尔核材,风能
3933,002164,宁波东力,风能
3934,002201,九鼎新材,风能
3935,002202,金风科技,风能
3936,002451,摩恩电气,风能
3937,002487,大金重工,风能
3938,002531,天顺风能,风能
3939,002576,通达动力,风能
3940,002669,康达新材,风能
3941,002689,远大智能,风能
3942,300004,南风股份,风能
3943,300095,华伍股份,风能
3944,300129,泰胜风能,风能
3945,300187,永清环保,风能
3946,300274,阳光电源,风能
3947,300304,云意电气,风能
3948,300443,金雷风电,风能
3949,300569,天能重工,风能
3950,600192,长城电工,燃料电池
3951,600220,江苏阳光,燃料电池
3952,600390,五矿资本,燃料电池
3953,600459,贵研铂业,燃料电池
3954,600478,科力远,燃料电池
3955,600636,*ST爱富,燃料电池
3956,600686,金龙汽车,燃料电池
3957,600846,同济科技,燃料电池
3958,600872,中炬高新,燃料电池
3959,600875,东方电气,燃料电池
3960,000571,新大洲Ａ,燃料电池
3961,000868,安凯客车,燃料电池
3962,002167,东方锆业,燃料电池
3963,002274,华昌化工,燃料电池
3964,002549,凯美特气,燃料电池
3965,002592,八菱科技,燃料电池
3966,002639,雪人股份,燃料电池
3967,300068,南都电源,燃料电池
3968,300228,富瑞特装,燃料电池
3969,300325,德威新材,燃料电池
3970,300408,三环集团,燃料电池
3971,600141,兴发集团,草甘膦
3972,600226,瀚叶股份,草甘膦
3973,600389,江山股份,草甘膦
3974,600486,扬农化工,草甘膦
3975,600596,新安股份,草甘膦
3976,603077,和邦生物,草甘膦
3977,000407,胜利股份,草甘膦
3978,000525,红 太 阳,草甘膦
3979,000553,沙隆达Ａ,草甘膦
3980,002018,华信国际,草甘膦
3981,002391,长青股份,草甘膦
3982,600135,乐凯胶片,京津冀
3983,600149,*ST坊展,京津冀
3984,600155,宝硕股份,京津冀
3985,600158,中体产业,京津冀
3986,600159,大龙地产,京津冀
3987,600225,*ST松江,京津冀
3988,600230,沧州大化,京津冀
3989,600240,华业资本,京津冀
3990,600246,万通地产,京津冀
3991,600266,北京城建,京津冀
3992,600322,天房发展,京津冀
3993,600340,华夏幸福,京津冀
3994,600376,首开股份,京津冀
3995,600463,空港股份,京津冀
3996,600480,凌云股份,京津冀
3997,600482,中国动力,京津冀
3998,600657,信达地产,京津冀
3999,600717,天津港,京津冀
4000,600722,金牛化工,京津冀
4001,600743,华远地产,京津冀
4002,600751,天海投资,京津冀
4003,600787,中储股份,京津冀
4004,601000,唐山港,京津冀
4005,601633,长城汽车,京津冀
4006,601992,金隅股份,京津冀
4007,000401,冀东水泥,京津冀
4008,000537,广宇发展,京津冀
4009,000638,万方发展,京津冀
4010,000687,华讯方舟,京津冀
4011,000797,中国武夷,京津冀
4012,000848,承德露露,京津冀
4013,000856,冀东装备,京津冀
4014,000897,津滨发展,京津冀
4015,000923,河北宣工,京津冀
4016,000965,天保基建,京津冀
4017,002108,沧州明珠,京津冀
4018,002146,荣盛发展,京津冀
4019,002282,博深工具,京津冀
4020,002342,巨力索具,京津冀
4021,002442,龙星化工,京津冀
4022,002691,冀凯股份,京津冀
4023,300034,钢研高纳,京津冀
4024,300107,建新股份,京津冀
4025,300137,先河环保,京津冀
4026,300371,汇中股份,京津冀
4027,600185,格力地产,粤港澳
4028,600325,华发股份,粤港澳
4029,600428,中远海特,粤港澳
4030,600685,中船防务,粤港澳
4031,600894,广日股份,粤港澳
4032,000006,深振业Ａ,粤港澳
4033,000011,深物业A,粤港澳
4034,000014,沙河股份,粤港澳
4035,000020,深华发Ａ,粤港澳
4036,000023,深天地Ａ,粤港澳
4037,000029,深深房Ａ,粤港澳
4038,000036,华联控股,粤港澳
4039,000039,中集集团,粤港澳
4040,000042,中洲控股,粤港澳
4041,000055,方大集团,粤港澳
4042,000062,深圳华强,粤港澳
4043,000090,天健集团,粤港澳
4044,000429,粤高速Ａ,粤港澳
4045,000507,珠海港,粤港澳
4046,000513,丽珠集团,粤港澳
4047,000523,广州浪奇,粤港澳
4048,000529,广弘控股,粤港澳
4049,000532,华金资本,粤港澳
4050,000601,韶能股份,粤港澳
4051,000659,*ST中富,粤港澳
4052,000893,东凌国际,粤港澳
4053,002005,德豪润达,粤港澳
4054,002016,世荣兆业,粤港澳
4055,002017,东信和平,粤港澳
4056,002060,粤 水 电,粤港澳
4057,002063,远光软件,粤港澳
4058,002180,纳思达,粤港澳
4059,002187,广百股份,粤港澳
4060,002192,融捷股份,粤港澳
4061,002233,塔牌集团,粤港澳
4062,002461,珠江啤酒,粤港澳
4063,600095,哈高科,基因概念
4064,600127,金健米业,基因概念
4065,600329,中新药业,基因概念
4066,600463,空港股份,基因概念
4067,600645,中源协和,基因概念
4068,600689,上海三毛,基因概念
4069,600993,马应龙,基因概念
4070,603118,共进股份,基因概念
4071,000513,丽珠集团,基因概念
4072,000661,长春高新,基因概念
4073,000710,贝瑞基因,基因概念
4074,000822,山东海化,基因概念
4075,002007,华兰生物,基因概念
4076,002022,科华生物,基因概念
4077,002030,达安基因,基因概念
4078,002118,紫鑫药业,基因概念
4079,002172,澳洋科技,基因概念
4080,002191,劲嘉股份,基因概念
4081,002437,誉衡药业,基因概念
4082,002584,西陇科学,基因概念
4083,002603,以岭药业,基因概念
4084,002642,荣之联,基因概念
4085,300003,乐普医疗,基因概念
4086,300009,安科生物,基因概念
4087,300012,华测检测,基因概念
4088,300016,北陆药业,基因概念
4089,300030,阳普医疗,基因概念
4090,300109,新开源,基因概念
4091,300146,汤臣倍健,基因概念
4092,300171,东富龙,基因概念
4093,300216,千山药机,基因概念
4094,300244,迪安诊断,基因概念
4095,300254,仟源医药,基因概念
4096,300289,利德曼,基因概念
4097,300306,远方信息,基因概念
4098,300436,广生堂,基因概念
4099,300439,美康生物,基因概念
4100,600037,歌华有线,阿里概念
4101,600055,万东医疗,阿里概念
4102,600058,五矿发展,阿里概念
4103,600130,波导股份,阿里概念
4104,600233,圆通速递,阿里概念
4105,600332,白云山,阿里概念
4106,600410,华胜天成,阿里概念
4107,600446,金证股份,阿里概念
4108,600476,湘邮科技,阿里概念
4109,600570,恒生电子,阿里概念
4110,600633,浙数文化,阿里概念
4111,600718,东软集团,阿里概念
4112,600797,浙大网新,阿里概念
4113,601116,三江购物,阿里概念
4114,601216,君正集团,阿里概念
4115,601866,中远海发,阿里概念
4116,000156,华数传媒,阿里概念
4117,000906,浙商中拓,阿里概念
4118,002024,苏宁云商,阿里概念
4119,002153,石基信息,阿里概念
4120,002223,鱼跃医疗,阿里概念
4121,002230,科大讯飞,阿里概念
4122,002401,中远海科,阿里概念
4123,002649,博彦科技,阿里概念
4124,300027,华谊兄弟,阿里概念
4125,300228,富瑞特装,阿里概念
4126,300245,天玑科技,阿里概念
4127,300251,光线传媒,阿里概念
4128,300274,阳光电源,阿里概念
4129,300349,金卡智能,阿里概念
4130,600017,日照港,海上丝路
4131,600242,中昌数据,海上丝路
4132,600368,五洲交通,海上丝路
4133,600428,中远海特,海上丝路
4134,600436,片仔癀,海上丝路
4135,600515,海航基础,海上丝路
4136,600712,南宁百货,海上丝路
4137,600717,天津港,海上丝路
4138,600798,宁波海运,海上丝路
4139,601008,连云港,海上丝路
4140,601018,宁波港,海上丝路
4141,601866,中远海发,海上丝路
4142,601880,大连港,海上丝路
4143,000022,深赤湾Ａ,海上丝路
4144,000088,盐 田 港,海上丝路
4145,000415,渤海金控,海上丝路
4146,000507,珠海港,海上丝路
4147,000582,北部湾港,海上丝路
4148,000905,厦门港务,海上丝路
4149,000911,南宁糖业,海上丝路
4150,002040,南 京 港,海上丝路
4151,600064,南京高科,抗癌
4152,600079,人福医药,抗癌
4153,600095,哈高科,抗癌
4154,600129,太极集团,抗癌
4155,600196,复星医药,抗癌
4156,600200,江苏吴中,抗癌
4157,600216,浙江医药,抗癌
4158,600252,中恒集团,抗癌
4159,600267,海正药业,抗癌
4160,600276,恒瑞医药,抗癌
4161,600297,广汇汽车,抗癌
4162,600329,中新药业,抗癌
4163,600436,片仔癀,抗癌
4164,600535,天士力,抗癌
4165,600568,中珠医疗,抗癌
4166,600572,康恩贝,抗癌
4167,600594,益佰制药,抗癌
4168,600664,哈药股份,抗癌
4169,600812,华北制药,抗癌
4170,600826,兰生股份,抗癌
4171,600851,海欣股份,抗癌
4172,600881,亚泰集团,抗癌
4173,600993,马应龙,抗癌
4174,601607,上海医药,抗癌
4175,603998,方盛制药,抗癌
4176,000028,国药一致,抗癌
4177,000078,海王生物,抗癌
4178,000153,丰原药业,抗癌
4179,000518,四环生物,抗癌
4180,000566,海南海药,抗癌
4181,000739,普洛药业,抗癌
4182,000766,通化金马,抗癌
4183,000788,北大医药,抗癌
4184,000790,泰合健康,抗癌
4185,000819,岳阳兴长,抗癌
4186,000919,金陵药业,抗癌
4187,000999,华润三九,抗癌
4188,002004,华邦健康,抗癌
4189,002038,双鹭药业,抗癌
4190,002219,恒康医疗,抗癌
4191,002275,桂林三金,抗癌
4192,002422,科伦药业,抗癌
4193,002437,誉衡药业,抗癌
4194,002690,美亚光电,抗癌
4195,300006,莱美药业,抗癌
4196,300009,安科生物,抗癌
4197,300122,智飞生物,抗癌
4198,300147,香雪制药,抗癌
4199,300158,振东制药,抗癌
4200,300273,和佳股份,抗癌
4201,600161,天坛生物,抗流感
4202,600195,中牧股份,抗流感
4203,600201,生物股份,抗流感
4204,600216,浙江医药,抗流感
4205,600222,太龙药业,抗流感
4206,600226,瀚叶股份,抗流感
4207,600267,海正药业,抗流感
4208,600332,白云山,抗流感
4209,600513,联环药业,抗流感
4210,600557,康缘药业,抗流感
4211,600673,东阳光科,抗流感
4212,600789,鲁抗医药,抗流感
4213,601607,上海医药,抗流感
4214,000702,正虹科技,抗流感
4215,000739,普洛药业,抗流感
4216,000999,华润三九,抗流感
4217,002007,华兰生物,抗流感
4218,002022,科华生物,抗流感
4219,002030,达安基因,抗流感
4220,002107,沃华医药,抗流感
4221,002166,莱茵生物,抗流感
4222,002603,以岭药业,抗流感
4223,002680,长生生物,抗流感
4224,300039,上海凯宝,抗流感
4225,300147,香雪制药,抗流感
4226,600216,浙江医药,维生素
4227,600299,安迪苏,维生素
4228,600812,华北制药,维生素
4229,000597,东北制药,维生素
4230,000788,北大医药,维生素
4231,000952,广济药业,维生素
4232,002001,新 和 成,维生素
4233,002019,亿帆医药,维生素
4234,002332,仙琚制药,维生素
4235,002562,兄弟科技,维生素
4236,002626,金达威,维生素
4237,300267,尔康制药,维生素
4238,300401,花园生物,维生素
4239,600079,人福医药,农村金融
4240,600255,梦舟股份,农村金融
4241,600566,济川药业,农村金融
4242,600586,金晶科技,农村金融
4243,600593,大连圣亚,农村金融
4244,600595,中孚实业,农村金融
4245,600692,亚通股份,农村金融
4246,600755,厦门国贸,农村金融
4247,600864,哈投股份,农村金融
4248,600869,智慧能源,农村金融
4249,600872,中炬高新,农村金融
4250,601199,江南水务,农村金融
4251,601700,风范股份,农村金融
4252,601890,亚星锚链,农村金融
4253,601999,出版传媒,农村金融
4254,603333,明星电缆,农村金融
4255,000096,广聚能源,农村金融
4256,000419,通程控股,农村金融
4257,000735,罗 牛 山,农村金融
4258,000796,凯撒旅游,农村金融
4259,000828,东莞控股,农村金融
4260,000860,顺鑫农业,农村金融
4261,000917,电广传媒,农村金融
4262,000998,隆平高科,农村金融
4263,002010,传化智联,农村金融
4264,002012,凯恩股份,农村金融
4265,002042,华孚时尚,农村金融
4266,002087,新野纺织,农村金融
4267,002089,新 海 宜,农村金融
4268,002112,三变科技,农村金融
4269,002120,韵达股份,农村金融
4270,002132,恒星科技,农村金融
4271,002147,新光圆成,农村金融
4272,002177,御银股份,农村金融
4273,002229,鸿博股份,农村金融
4274,002276,万马股份,农村金融
4275,002277,友阿股份,农村金融
4276,002397,梦洁股份,农村金融
4277,002418,康盛股份,农村金融
4278,002437,誉衡药业,农村金融
4279,002447,壹桥股份,农村金融
4280,002545,东方铁塔,农村金融
4281,002571,*ST德力,农村金融
4282,002634,棒杰股份,农村金融
4283,002661,克明面业,农村金融
4284,002699,美盛文化,农村金融
4285,300021,大禹节水,农村金融
4286,300076,GQY视讯,农村金融
4287,300187,永清环保,农村金融
4288,600081,东风科技,汽车电子
4289,600198,大唐电信,汽车电子
4290,600525,长园集团,汽车电子
4291,600654,*ST中安,汽车电子
4292,600699,均胜电子,汽车电子
4293,600718,东软集团,汽车电子
4294,600741,华域汽车,汽车电子
4295,601689,拓普集团,汽车电子
4296,601799,星宇股份,汽车电子
4297,603788,宁波高发,汽车电子
4298,000030,富奥股份,汽车电子
4299,000823,超声电子,汽车电子
4300,000887,中鼎股份,汽车电子
4301,000901,航天科技,汽车电子
4302,000988,华工科技,汽车电子
4303,002048,宁波华翔,汽车电子
4304,002055,得润电子,汽车电子
